strech_id,tollbooth_id,tollbooth_name,motorbike,car,car-axle,bus-2axle,bus-3axle,bus-4axle,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,load-axle,toll_ref,motorbike-axle,car-rush-hour,car-evening-hour,pedestrian,valid_from
282,146,ECUANDUREO,35,70,43,147,147,147,143,143,143,194,194,219,219,219,66,pase,,,,,
283,146,ECUANDUREO,18,36,14,56,56,56,53,53,53,67,67,79,79,79,26,pase,,,,,
284,146,ECUANDUREO,11,23,14,52,52,52,48,48,48,66,66,84,84,84,25,pase,,,,,
294,147,OCOTLAN,52,104,51,214,214,214,205,205,205,187,187,185,185,185,97,pase,,,,,
292,147,OCOTLAN,55,111,57,203,203,203,190,190,190,256,256,310,310,310,91,pase,,,,,
297,147,OCOTLAN,21,43,19,107,107,107,100,100,100,65,65,51,51,51,49,pase,,,,,
291,147,OCOTLAN,65,131,68,237,237,237,224,224,224,335,335,393,393,393,106,pase,,,,,
295,147,OCOTLAN,32,65,34,120,120,120,113,113,113,150,150,175,175,175,53,pase,,,,,
286,147,OCOTLAN,111,223,116,369,369,369,348,348,348,520,520,622,622,622,163,pase,,,,,
287,147,OCOTLAN,90,181,97,311,311,311,290,290,290,450,450,535,535,535,136,pase,,,,,
285,147,OCOTLAN,120,240,127,406,406,406,385,385,385,569,569,703,703,703,181,pase,,,,,
288,147,OCOTLAN,89,179,95,299,299,299,280,280,280,447,447,569,569,569,133,pase,,,,,
296,147,OCOTLAN,30,61,32,107,107,107,105,105,105,122,122,134,134,134,48,pase,,,,,
289,147,OCOTLAN,86,172,89,310,310,310,295,295,295,378,378,444,444,444,139,pase,,,,,
,147,OCOTLAN,5,10,3,17,17,17,17,17,17,20,20,23,23,23,5,pase,,,,,
298,328,ZAMORA,55,109,62,223,223,223,219,219,219,309,309,371,371,371,105,pase,,,,,
299,42,LA PIEDAD,7,14,7,21,21,21,21,21,32,32,50,50,50,50,11,pase,,,,,
300,463,LIB. LA PIEDAD,29,58,29,97,97,97,97,97,97,154,154,193,193,193,48,pase,,,,,
301,463,LIB. LA PIEDAD,24,48,24,76,76,76,76,76,76,118,118,150,150,150,38,pase,,,,,
302,463,LIB. LA PIEDAD,8,16,8,27,27,27,27,27,27,43,43,54,54,54,13,pase,,,,,
305,933,CAPULA,34,68,39,163,163,163,163,163,163,244,244,326,326,326,,pase,,,,,
306,927,CHAPULTEPEC MORELIA,29,58,34,139,139,139,139,139,139,209,209,279,279,279,,pase,,,,,
307,911,ZIRAHUEN,46,92,48,216,216,216,206,206,206,314,314,432,432,432,,pase,,,,,
309,912,SN ANGEL ZURUMUCAPIO,19,38,20,56,56,56,54,54,54,86,86,116,116,116,,pase,,,,,
310,925,TARETAN,30,60,30,112,112,112,108,108,108,170,170,226,226,226,,pase,,,,,
312,925,TARETAN,7,14,8,22,22,22,20,20,20,50,50,56,56,56,,pase,,,,,
313,924,SANTA CASILDA,30,60,30,114,114,114,110,110,110,170,170,226,226,226,,pase,,,,,
315,924,SANTA CASILDA,8,16,7,24,24,24,22,22,22,50,50,56,56,56,,pase,,,,,
316,920,LAS CAÑAS,55,110,56,220,220,220,218,218,218,326,326,434,434,434,,pase,,,,,
317,919,FELICIANO,81,162,82,330,330,330,326,326,326,488,488,650,650,650,,pase,,,,,
318,919,FELICIANO,55,110,56,218,218,218,216,216,216,326,326,434,434,434,,pase,,,,,
319,919,FELICIANO,27,54,28,112,112,112,110,110,110,164,164,216,216,216,,pase,,,,,
320,1,TLALPAN,63,126,63,234,234,234,232,232,232,396,396,579,579,579,116,pase,,,,,
321,195,TRES MARIAS,22,45,23,103,103,103,100,100,100,196,196,283,283,283,50,pase,,,,,
323,25,TEPOZTLAN,17,35,18,62,62,62,60,60,60,99,99,145,145,145,30,pase,,,,,
333,25,OACALCO,17,35,18,60,60,60,60,60,60,99,99,145,145,145,30,pase,,,,,
340,107,EMILIANO ZAPATA (CENTRAL DE ABASTOS),4,9,5,14,14,14,13,13,13,19,19,23,23,23,7,pase,,,,,
341,106,AEROPUERTO,7,14,7,27,27,27,26,26,26,33,33,35,35,35,13,pase,,,,,
342,105,XOCHITEPEC,13,26,13,33,33,33,32,32,32,38,38,41,41,41,16,pase,,,,,
343,184,ALPUYECA,40,80,40,137,137,137,137,137,137,171,171,188,188,188,69,pase,,,,,
344,101,ALPUYECA BALNEARIOS,28,56,28,96,96,96,95,95,95,118,118,133,133,133,48,pase,,,,,
345,102,PASO MORELOS,84,169,85,351,351,351,348,348,348,457,457,507,507,507,174,pase,,,,,
346,102,PASO MORELOS,51,103,52,207,207,207,208,208,208,278,278,281,281,281,104,pase,,,,,
347,102,PASO MORELOS,33,66,33,141,141,141,140,140,140,182,182,167,167,167,70,pase,,,,,
348,103,PALO BLANCO,78,156,78,203,203,203,203,203,203,267,267,299,299,299,102,pase,,,,,
349,104,LA VENTA,69,138,69,192,192,192,191,191,191,259,259,291,291,291,96,pase,,,,,
351,56,ZACAPALCO,18,37,19,75,75,75,73,73,73,112,112,159,159,159,37,pase,,,,,
352,99,TAXCO,8,16,8,30,30,30,28,28,48,48,60,60,60,60,14,pase,,,,,
353,3,IGUALA,45,91,46,185,185,185,184,184,184,338,338,462,462,462,92,pase,,,,,
354,423,LAS CRUCES,78,158,,286,286,286,473,473,473,473,473,473,473,473,,pase,,,,,
355,429,CAYACO,35,70,35,70,70,70,,,,,,,,,,pase,,,,,
356,420,LIBRAMIENTO TECPAN,18,37,18,72,72,72,72,72,72,108,108,144,144,144,37,pase,,,,,
357,159,ZAPOTLANEJO,79,158,82,249,249,249,235,235,235,370,370,447,447,447,110,pase,,,,,
358,159,ZAPOTLANEJO,58,116,63,191,191,191,177,177,177,300,300,360,360,360,83,pase,,,,,
359,159,ZAPOTLANEJO,86,172,89,310,310,310,295,295,295,378,378,444,444,444,139,pase,,,,,
360,159,ZAPOTLANEJO,55,111,57,203,203,203,190,190,190,256,256,310,310,310,91,pase,,,,,
362,159,ZAPOTLANEJO,32,65,34,120,120,120,113,113,113,150,150,175,175,175,53,pase,,,,,
361,159,ZAPOTLANEJO,33,66,34,117,117,117,111,111,111,185,185,218,218,218,53,pase,,,,,
363,159,ZAPOTLANEJO,34,68,38,96,96,96,90,90,90,191,191,259,259,259,42,pase,,,,,
364,159,ZAPOTLANEJO,30,60,30,110,110,110,106,106,106,136,136,160,160,160,52,pase,,,,,
365,159,ZAPOTLANEJO (EL VADO),16,33,21,54,54,54,53,53,53,110,110,148,148,148,26,pase,,,,,
366,159,ZAPOTLANEJO (EL CORTIJO),12,24,13,34,34,34,33,33,33,72,72,93,93,93,14,pase,,,,,
367,159,ZAPOTLANEJO (PERIFÉRICO),11,22,11,30,30,30,30,30,30,63,63,85,85,85,13,pase,,,,,
368,159,ZAPOTLANEJO (ARROYO DE EN MEDIO),7,15,6,20,20,20,20,20,20,44,44,57,57,57,8,pase,,,,,
369,447,LIB. SUR DE GUADALAJARA,41,82,41,99,99,99,99,99,99,154,154,167,167,167,49,pase,,,,,
370,447,LIB. SUR DE GUADALAJARA,4,9,4,11,11,11,11,11,11,18,18,18,18,18,5,pase,,,,,
371,325,CHAPALA,50,103,50,125,125,125,123,123,123,190,190,213,213,213,62,pase,,,,,
372,405,SANTA CECILIA,129,256,130,323,323,323,313,313,313,470,470,522,522,522,157,pase,,,,,
373,405,SANTA CECILIA,96,191,96,238,238,238,235,235,235,364,364,400,400,400,119,pase,,,,,
374,405,SANTA CECILIA,7,12,6,9,9,9,13,13,13,34,34,38,38,38,6,pase,,,,,
375,57,ACATLAN II,47,95,48,140,140,140,140,140,140,234,234,309,309,309,70,pase,,,,,
376,58,SAYULA,36,72,36,108,108,108,108,108,108,175,175,235,235,235,54,pase,,,,,
377,59,SAYULA REMOTA,17,35,17,44,44,44,44,44,44,91,91,114,114,114,23,pase,,,,,
378,60,SAN MARCOS II,84,168,85,248,248,248,248,248,248,409,409,543,543,543,125,pase,,,,,
379,901,ARMERIA,0,0,0,335,413,505,335,413,505,567,688,778,858,896,,pase,,,,,
380,155,ARENAL,89,179,90,229,229,229,222,222,222,330,330,362,362,362,113,pase,,,,,
381,155,ARENAL,22,44,23,54,54,54,50,50,50,67,67,71,71,71,26,pase,,,,,
382,156,PLAN DE BARRANCAS,133,267,132,293,293,293,296,296,296,477,477,537,537,537,148,pase,,,,,
383,157,STA. MA. DEL ORO,78,158,81,218,218,218,213,213,213,326,326,359,359,359,105,pase,,,,,
385,157,STA. MA. DEL ORO,36,72,36,108,108,108,104,104,104,164,164,175,175,175,53,pase,,,,,
384,157,STA. MA. DEL ORO,42,85,41,113,113,113,108,108,108,162,162,184,184,184,54,pase,,,,,
386,446,LA CANTERA,43,87,43,104,104,104,104,104,104,162,162,177,177,177,53,pase,,,,,
387,407,SAN BLAS,42,84,51,202,202,202,202,202,202,303,303,404,404,404,101,pase,,,,,
,406,LA PEÑITA,47,94,47,184,184,184,184,184,184,233,233,312,312,312,94,pase,,,,,
,406,LA PEÑITA,31,62,31,122,122,122,122,122,122,154,154,206,206,206,62,pase,,,,,
,406,LA PEÑITA,18,36,18,72,72,72,72,72,72,91,91,122,122,122,36,pase,,,,,
389,53,COMPOSTELA,19,38,19,75,75,75,75,75,145,145,200,200,200,200,38,pase,,,,,
391,326,AMADO NERVO,69,138,70,167,167,167,167,167,317,317,438,438,438,438,85,pase,,,,,
394,404,TRAPICHILLO BIS,17,35,18,45,45,45,45,45,45,80,80,110,110,110,23,pase,,,,,
395,403,TRAPICHILLO,62,125,63,200,200,200,200,200,200,350,350,500,500,500,100,pase,,,,,
397,401,ESTACION RUIZ,90,180,90,280,280,280,280,280,280,480,480,650,650,650,140,pase,,,,,
398,401,ESTACION RUIZ,42,85,43,110,110,110,110,110,110,170,170,235,235,235,55,pase,,,,,
399,402,ACAPONETA,182,365,183,605,605,605,605,605,605,1015,1015,1390,1390,1390,303,pase,,,,,
400,402,ACAPONETA,91,183,92,303,303,303,303,303,303,508,508,695,695,695,152,pase,,,,,
401,400,ROSARIO,107,215,108,340,340,340,340,340,340,515,515,630,630,630,170,pase,,,,,
402,400,ROSARIO,54,108,54,170,170,170,170,170,170,258,258,315,315,315,85,pase,,,,,
403,604,VAINILLO,25,54,25,88,88,88,93,93,93,105,105,134,134,134,46,pase,,,,,
404,604,VAINILLO,21,45,21,75,75,75,81,81,81,88,88,113,113,113,40,pase,,,,,
405,604,VAINILLO,10,21,10,31,31,31,34,34,34,39,39,49,49,49,16,pase,,,,,
406,124,MARMOL,72,146,72,251,251,251,264,264,264,293,293,384,384,384,132,pase,,,,,
407,601,COSTA RICA,109,168,84,268,268,268,280,280,280,317,317,399,399,399,140,pase,,,,,
411,603,SAN PEDRO,19,38,19,63,63,63,66,66,66,74,74,96,96,96,33,pase,,,,,
412,10,CULIACAN,12,24,12,44,44,44,44,44,93,93,135,135,135,135,22,pase,,,,,
413,11,SINALOA,12,24,12,44,44,44,44,44,93,93,135,135,135,135,22,pase,,,,,
414,557,ESPERANZA-HORNOS,87,176,88,339,339,339,336,336,336,504,504,580,580,580,170,pase,,,,,
415,557,ESPERANZA-HORNOS,45,92,46,203,203,203,203,203,203,305,305,351,351,351,102,pase,,,,,
416,148,ESTACION DON,46,93,47,151,151,151,148,148,148,222,222,255,255,255,74,pase,,,,,
417,149,FUNDICIÓN,46,93,47,151,151,151,148,148,148,222,222,255,255,255,74,pase,,,,,
418,150,ESPERANZA,46,93,47,151,151,151,148,148,148,222,222,255,255,255,74,pase,,,,,
419,151,GUAYMAS,19,39,20,82,82,82,83,83,83,121,121,146,146,146,42,pase,,,,,
420,152,HERMOSILLO,46,93,47,152,152,152,148,148,148,222,222,266,266,266,74,pase,,,,,
421,153,MAGDALENA,15,30,15,49,49,49,49,49,49,75,75,99,99,99,25,pase,,,,,
422,559,SAHUARIPA,30,59,30,130,130,130,130,130,130,195,195,225,225,225,65,pase,,,,,
424,559,SAHUARIPA,31,61,31,135,135,135,135,135,135,202,202,232,232,232,67,pase,,,,,
423,559,SAHUARIPA,60,120,60,265,265,265,265,265,265,397,397,457,457,457,132,pase,,,,,
425,200,MESILLAS,85,171,86,338,338,338,338,338,497,497,681,681,681,681,169,pase,,,,,
426,200,MESILLAS,64,128,64,254,254,254,254,254,369,369,496,496,496,496,127,pase,,,,,
427,200,MESILLAS,21,43,22,84,84,84,84,84,128,128,185,185,185,185,42,pase,,,,,
428,197,COSCOMATE,162,325,163,642,642,642,642,642,944,944,1294,1294,1294,1294,321,pase,,,,,
429,96,LLANO GRANDE,51,103,52,203,203,203,203,203,300,300,409,409,409,409,102,pase,,,,,
430,198,DURANGO CAPUFE,34,69,35,136,136,136,136,136,199,199,274,274,274,274,68,pase,,,,,
431,480,DURANGO,67,134,67,230,230,230,230,298,298,438,438,583,583,583,115,pase,,,,,
432,481,YERBANIS,77,153,77,264,264,264,264,343,343,503,503,669,669,669,132,pase,,,,,
433,482,CUENCAME,79,157,79,245,245,245,245,333,333,474,474,604,604,604,123,pase,,,,,
434,482,CUENCAME,48,96,48,149,149,149,149,206,206,294,294,347,347,347,75,pase,,,,,
435,482,CUENCAME,31,61,31,96,96,96,96,127,127,180,180,257,257,257,48,pase,,,,,
436,483,LEÓN GUZMÁN,104,208,104,373,373,373,373,478,478,701,701,912,912,912,187,pase,,,,,
437,483,LEÓN GUZMÁN,76,152,76,273,273,273,273,351,351,511,511,669,669,669,137,pase,,,,,
438,483,LEÓN GUZMÁN,28,56,28,100,100,100,100,127,127,190,190,243,243,243,50,pase,,,,,
439,488,SAN PEDRO TORREÓN,56,111,56,191,191,191,191,248,248,363,363,484,484,484,96,pase,,,,,
440,488,SAN PEDRO TORREÓN,32,64,32,109,109,109,109,142,142,208,208,277,277,277,55,pase,,,,,
441,488,SAN PEDRO TORREÓN,24,47,24,82,82,82,82,106,106,155,155,207,207,207,41,pase,,,,,
442,163,LA CUCHILLA,40,81,41,142,142,142,122,122,122,180,180,205,205,205,61,pase,,,,,
443,162,PLAN DE AYALA,71,143,72,237,237,237,208,208,208,287,287,325,325,325,104,pase,,,,,
444,160,BERMEJILLOS,65,131,66,190,190,190,165,165,165,280,280,322,322,322,83,pase,,,,,
445,161,CEBALLOS,74,149,75,202,202,202,177,177,177,287,287,313,313,313,89,pase,,,,,
446,935,SACRAMENTO VIAPASS,18,37,19,64,64,64,64,64,64,105,105,128,128,128,32,pase,,,,,
447,936,JIMENEZ VIAPASS,18,36,18,64,64,64,64,64,64,105,105,126,126,126,32,pase,,,,,
448,492,TORREÓN,31,64,31,117,117,117,127,127,127,224,224,233,233,233,63,pase,,,,,
449,492,TORREÓN,21,43,21,80,80,80,87,87,87,153,153,158,158,158,43,pase,,,,,
450,492,TORREÓN,10,21,10,37,37,37,40,40,40,71,71,75,75,75,20,pase,,,,,
451,491,OJO CALIENTE,25,51,25,91,91,91,99,99,99,187,187,195,195,195,49,pase,,,,,
452,491,OJO CALIENTE,13,27,13,51,51,51,56,56,56,109,109,113,113,113,28,pase,,,,,
453,491,OJO CALIENTE,12,24,12,40,40,40,43,43,43,78,78,82,82,82,21,pase,,,,,
454,490,PERIFERICO,60,121,60,229,229,229,249,249,249,451,451,470,470,470,124,pase,,,,,
455,490,PERIFERICO,41,83,41,138,138,138,151,151,151,273,273,284,284,284,75,pase,,,,,
456,490,PERIFERICO,19,38,19,91,91,91,98,98,98,178,178,186,186,186,49,pase,,,,,
459,140,LA CARBONERA,22,44,22,67,67,67,,,,,,,,,,pase,,,,,
460,141,LOS CHORROS,34,68,34,113,113,113,153,153,153,237,237,295,295,295,77,pase,,,,,
461,142,HUACHICHIL,25,50,25,75,75,75,137,137,137,186,186,235,235,235,69,pase,,,,,
462,421,LIBRAMIENTO MATEHUALA,14,29,14,48,48,48,48,48,48,91,91,136,136,136,29,pase,,,,,
463,499,LINCOLN,95,187,95,359,359,359,199,199,199,487,487,1170,1170,1170,171,pase,,,,,
464,499,LINCOLN,58,112,57,225,225,225,127,127,127,296,296,708,708,708,109,pase,,,,,
465,499,LINCOLN,36,69,36,147,147,147,85,85,85,193,193,457,457,457,72,pase,,,,,
466,499,LINCOLN,29,55,29,107,107,107,60,60,60,142,142,335,335,335,50,pase,,,,,
467,499,LINCOLN,21,38,21,64,64,64,38,38,38,90,90,216,216,216,33,pase,,,,,
468,452,APODACA,75,147,76,283,283,283,184,184,184,453,453,824,824,824,122,pase,,,,,
469,452,APODACA,48,91,48,173,173,173,113,113,113,280,280,494,494,494,76,pase,,,,,
470,452,APODACA,34,64,34,113,113,113,76,76,76,179,179,327,327,327,56,pase,,,,,
473,450,CADEREYTA,36,69,69,134,134,134,134,134,134,259,259,323,387,447,69,pase,,,,,
474,451,GUADALUPE,37,70,70,136,136,136,136,136,136,262,262,329,393,456,70,pase,,,,,
475,451,GUADALUPE,28,50,51,100,100,100,100,100,100,198,198,243,290,339,51,pase,,,,,
476,40,CADEREYTA,7,14,7,19,19,19,19,19,26,26,34,34,34,34,10,pase,,,,,
478,65,ACUÑA,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,pase,,,,,
479,108,SABINAS,141,282,141,376,376,376,374,374,374,510,510,584,584,584,187,pase,,,,,
483,938,NUEVO LAREDO PINFRA,60,120,60,159,159,159,159,159,159,215,215,244,244,244,120,pase,,,,,
486,128,GENERAL BRAVO,146,293,147,373,373,373,363,363,363,543,543,602,602,602,182,pase,,,,,
487,128,GENERAL BRAVO,81,162,81,206,206,206,198,198,198,288,288,336,336,336,99,pase,,,,,
496,15,LUCIO BLANCO,23,47,24,64,64,64,64,64,64,95,95,99,99,99,32,pase,,,,,
497,194,SAN FERNANDO,13,27,14,34,34,34,34,34,34,55,55,58,58,58,17,pase,,,,,
500,75,REYNOSA PHAR,19,39,19,82,82,82,80,80,80,165,165,264,264,264,40,pase,,,,,
501,171,"IGNACIO ZARAGOZA ""LOS TOMATES""",19,39,20,82,82,82,80,80,80,165,165,264,264,264,40,pase,,,,,
502,170,NVO PROGRESO,42,85,43,155,155,155,155,155,155,226,226,296,296,296,78,pase,,,,,
1367,66,LAREDO,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,pase,,,,,
505,74,JUAREZ-LINCOLN,15,30,15,65,65,65,65,65,130,130,216,216,216,216,33,pase,,,,,
506,31,MIGUEL ALEMAN,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,pase,,,,,
507,48,SAN JUAN,8,16,8,31,31,31,31,31,49,49,70,70,70,70,16,pase,,,,,
508,30,CAMARGO,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,pase,,,,,
509,37,REYNOSA,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,pase,,,,,
510,47,LAS FLORES,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,pase,,,,,
512,20,MATAMOROS,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,pase,,,,,
513,62,PIEDRAS NEGRAS,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,pase,,,,,
515,419,LIBRAMIENTO DE MEXICALI,44,89,44,154,154,154,154,154,154,222,222,262,262,262,89,pase,,,,,
516,419,LIBRAMIENTO DE MEXICALI,13,27,13,44,44,44,44,44,44,66,66,74,74,74,27,pase,,,,,
518,83,EL HONGO,43,87,44,158,158,158,158,158,280,280,403,403,403,403,79,pase,,,,,
517,83,EL HONGO,20,40,20,84,84,84,85,85,141,141,199,199,199,199,43,pase,,,,,
520,34,TIJUANA,20,40,20,84,84,84,84,84,103,103,117,117,117,117,42,pase,,,,,
521,35,ROSARITO,20,40,20,84,84,84,84,84,103,103,117,117,117,117,42,pase,,,,,
522,189,NODO POPOTLA,18,36,18,72,72,72,72,72,87,87,102,102,102,102,36,pase,,,,,
523,36,ENSENADA,22,44,22,88,88,88,84,84,106,106,122,122,122,122,42,pase,,,,,
524,443,ATLACOMULCO - SN MARTIN TEXMELUCAN,262,525,266,980,980,980,980,980,980,1495,1495,2240,2240,2240,493,pase,,,,,
525,443,ATLACOMULCO - SANCTORUM,212,425,215,820,820,820,820,820,820,1250,1250,1895,1895,1895,412,pase,,,,,
526,443,ATLACOMULCO - CALPULALPAN,192,385,195,760,760,760,760,760,760,1150,1150,1760,1760,1760,382,pase,,,,,
527,443,ATLACOMULCO - SAHAGUN,177,355,100,680,680,680,680,680,680,1040,1040,1600,1600,1600,342,pase,,,,,
528,443,ATLACOMULCO - TULANCINGO,162,325,165,635,635,635,635,635,635,960,960,1475,1475,1475,319,pase,,,,,
529,443,ATLACOMULCO - PACHUCA,137,275,140,535,535,535,535,535,535,810,810,1255,1255,1255,269,pase,,,,,
530,443,ATLACOMULCO - AJOLOAPAN,112,225,115,445,445,445,445,445,445,690,690,1065,1065,1065,224,pase,,,,,
531,443,ALTLACOMULCO-APAXCO,105,210,107,400,400,400,400,400,400,625,625,960,960,960,201,pase,,,,,
532,443,ATLACOMULCO - ATITALAQUIA,97,195,99,350,350,350,350,350,350,555,555,845,845,845,176,pase,,,,,
533,443,ATLACOMULCO - TULA I,90,180,91,330,330,330,330,330,330,495,495,775,755,755,166,pase,,,,,
534,443,ATLACOMULCO - TULA II,77,155,78,280,280,280,280,280,280,430,430,680,680,680,141,pase,,,,,
535,443,ATLACOMULCO - QUERETARO,57,115,58,195,195,195,195,195,195,305,305,495,495,495,98,pase,,,,,
536,443,ATLACOMULCO - JILOTEPEC,50,100,50,165,165,165,165,165,165,240,240,410,410,410,83,pase,,,,,
537,443,ATLACOMULCO - ACAMBAY,15,30,15,45,45,45,45,45,45,80,80,135,135,135,23,pase,,,,,
538,442,ACAMBAY - SN MARTIN TEXMELUCAN,247,495,251,935,935,935,935,935,935,1415,1415,2105,2105,2105,470,pase,,,,,
539,442,ACAMBAY - SANCTORUM,197,395,200,775,775,775,775,775,775,1170,1170,1760,1760,1760,389,pase,,,,,
540,442,ACAMBAY - CALPULALPAN,177,355,180,715,715,715,715,715,715,1070,1070,1625,1625,1625,359,pase,,,,,
541,442,ACAMBAY - SAHAGUN,162,325,165,635,635,635,635,635,635,960,960,1465,1465,1465,319,pase,,,,,
542,442,ACAMBAY - TULANCINGO,147,295,150,590,590,590,590,590,590,880,880,1340,1340,1340,296,pase,,,,,
543,442,ACAMBAY - PACHUCA,122,245,125,490,490,490,490,490,490,730,730,1120,1120,1120,246,pase,,,,,
544,442,ACAMBAY - AJOLOAPAN,97,195,100,400,400,400,400,400,400,610,610,930,930,930,201,pase,,,,,
545,442,ACAMBAY-APAXCO,90,180,92,355,355,355,355,355,355,545,545,825,825,825,178,pase,,,,,
546,442,ACAMBAY - ATITALAQUIA,82,165,84,305,305,305,305,305,305,475,475,710,710,710,153,pase,,,,,
547,442,ACAMBAY - TULA I,75,150,76,285,285,285,285,285,285,415,415,640,640,640,143,pase,,,,,
548,442,ACAMBAY - TULA II,62,125,63,235,235,235,235,235,235,350,350,545,545,545,118,pase,,,,,
549,442,ACAMBAY - QUERETARO,42,85,43,150,150,150,150,150,150,225,225,360,360,360,75,pase,,,,,
550,442,ACAMBAY - JILOTEPEC,35,70,35,120,120,120,120,120,120,160,160,275,275,275,60,pase,,,,,
551,442,ACAMBAY - ATLACOMULCO,15,30,15,45,45,45,45,45,45,80,80,135,135,135,23,pase,,,,,
552,441,JILOTEPEC - SN MARTIN TEXMELUCAN,212,425,216,815,815,815,815,815,815,1255,1255,1830,1830,1830,410,pase,,,,,
553,441,JILOTEPEC - SANCTORUM,162,325,165,655,655,655,655,655,655,1010,1010,1485,1485,1485,329,pase,,,,,
554,441,JILOTEPEC - CALPULALPAN,142,285,145,595,595,595,595,595,595,910,910,1350,1350,1350,299,pase,,,,,
555,441,JILOTEPEC - SAHAGUN,127,255,130,515,515,515,515,515,515,800,800,1190,1190,1190,259,pase,,,,,
556,441,JILOTEPEC - TULANCINGO,112,225,115,470,470,470,470,470,470,720,720,1065,1065,1065,236,pase,,,,,
557,441,JILOTEPEC - PACHUCA,87,175,90,370,370,370,370,370,370,570,570,845,845,845,186,pase,,,,,
558,441,JILOTEPEC - AJOLOAPAN,62,125,65,280,280,280,280,280,280,450,450,655,655,655,141,pase,,,,,
559,441,JILOTEPEC-APAXCO,55,110,57,235,235,235,235,235,235,385,385,550,550,550,118,pase,,,,,
561,441,JILOTEPEC - ATLACOMULCO,50,100,50,165,165,165,165,165,165,240,240,410,410,410,83,pase,,,,,
560,441,JILOTEPEC - ATITALAQUIA,47,95,49,185,185,185,185,185,185,315,315,435,435,435,93,pase,,,,,
563,441,JILOTEPEC - ACAMBAY,35,70,35,120,120,120,120,120,120,160,160,275,275,275,60,pase,,,,,
562,441,JILOTEPEC - TULA I,40,80,41,165,165,165,165,165,165,255,255,365,365,365,83,pase,,,,,
564,441,JILOTEPEC - TULA II,27,55,28,115,115,115,115,115,115,190,190,270,270,270,58,pase,,,,,
565,441,JILOTEPEC - QUERETARO,7,15,8,30,30,30,30,30,30,65,65,85,85,85,15,pase,,,,,
569,440,QUERETARO - SN MARTIN TEXMELUCAN,205,410,208,785,785,785,785,785,785,1190,1190,1745,1745,1745,395,pase,,,,,
570,440,QUERETARO - SANCTORUM,155,310,157,625,625,625,625,625,625,945,945,1400,1400,1400,314,pase,,,,,
571,440,QUERETARO - CALPULALPAN,135,270,137,565,565,565,565,565,565,845,845,1265,1265,1265,284,pase,,,,,
572,440,QUERETARO - SAHAGUN,120,240,122,485,485,485,485,485,485,735,735,1105,1105,1105,244,pase,,,,,
573,440,QUERETARO - TULANCINGO,105,210,107,440,440,440,440,440,440,655,655,980,980,980,221,pase,,,,,
574,440,QUERETARO - PACHUCA,87,175,90,370,370,370,370,370,370,570,570,845,845,845,186,pase,,,,,
575,440,QUERETARO - AJOLOAPAN,55,110,57,250,250,250,250,250,250,385,385,570,570,570,126,pase,,,,,
576,440,QUERETARO - ATLACOMULCO,57,115,58,195,195,195,195,195,195,305,305,495,495,495,98,pase,,,,,
577,440,QUERETARO-APAXCO,47,95,49,205,205,205,205,205,205,320,320,465,465,465,103,pase,,,,,
578,440,QUERETARO - ACAMBAY,42,85,43,150,150,150,150,150,150,225,225,360,360,360,75,pase,,,,,
579,440,QUERETARO - ATITALAQUIA,40,80,41,155,155,155,155,155,155,250,250,350,350,350,78,pase,,,,,
580,440,QUERETARO - TULA I,32,65,33,135,135,135,135,135,135,190,190,280,280,280,68,pase,,,,,
581,440,QUERETARO - TULA II,20,40,20,85,85,85,85,85,85,125,125,185,185,185,43,pase,,,,,
582,440,QUERETARO - JILOTEPEC,7,15,8,30,30,30,30,30,30,65,65,85,85,85,15,pase,,,,,
584,439,TULA II - SN MARTIN TEXMELUCAN,185,370,188,700,700,700,700,700,700,1065,1065,1560,1560,1560,352,pase,,,,,
585,439,TULA II - SANCTORUM,135,270,137,540,540,540,540,540,540,820,820,1215,1215,1215,271,pase,,,,,
586,439,TULA II - CALPULALPAN,115,230,117,480,480,480,480,480,480,720,720,1080,1080,1080,241,pase,,,,,
587,439,TULA II - SAHAGUN,100,200,102,400,400,400,400,400,400,610,610,920,920,920,201,pase,,,,,
588,439,TULA II - TULANCINGO,85,170,87,355,355,355,355,355,355,530,530,795,795,795,178,pase,,,,,
589,439,TULA II - ATLACOMULCO,77,155,78,280,280,280,280,280,280,430,430,680,680,680,141,pase,,,,,
590,439,TULA II - ACAMBAY,62,125,63,235,235,235,235,235,235,350,350,545,545,545,118,pase,,,,,
591,439,TULA II - PACHUCA,60,120,62,255,255,255,255,255,255,380,380,575,575,575,128,pase,,,,,
593,439,TULA II-APAXCO,27,55,29,120,120,120,120,120,120,195,195,280,280,280,60,pase,,,,,
592,439,TULA II - AJOLOAPAN,35,70,37,165,165,165,165,165,165,260,260,385,385,385,83,pase,,,,,
