"stretch_id","motorbike","car","car_axle","bus_2_axle","bus_3_axle","bus_4_axle","truck_2_axle","truck_3_axle","truck_4_axle","truck_5_axle","truck_6_axle","truck_7_axle","truck_8_axle","truck_9_axle","load_axle","truck_10_axle","toll_ref","motorbike_axle","car_rush_hour","car_evening_hour","pedestrian","bicycle","car_rush_hour_2","car_evening_hour_2","car_morning_night_hour_2"
346,36,71,36,152,152,152,151,151,151,196,196,180,180,180,75,,"pase",,,,,,,,
347,33,66,33,141,141,141,140,140,140,182,182,167,167,167,70,,"pase",,,,,,,,
348,84,168,84,219,219,219,219,219,219,288,288,322,322,322,110,,"pase",,,,,,,,
349,74,149,74,207,207,207,206,206,206,279,279,314,314,314,104,,"pase",,,,,,,,
351,19,40,20,81,81,81,79,79,79,121,121,171,171,171,40,,"pase",,,,,,,,
352,9,17,9,32,32,32,30,30,52,52,65,65,65,65,15,,"pase",,,,,,,,
353,24,47,24,95,95,95,91,91,114,114,132,132,132,132,45,,"pase",,,,,,,,
354,84,170,,308,308,308,510,510,510,510,510,510,510,510,,,"pase",,,,,,,,
355,38,75,38,75,75,75,,,,,,,,,,,"pase",,,,,,,,
356,22,45,20,84,84,84,84,84,84,126,126,168,168,168,46,,"pase",,,,,,,,
359,90,180,95,325,325,325,316,316,316,432,432,518,518,518,149,,"pase",,,,,,,,
357,81,162,87,258,258,258,248,248,248,398,398,487,487,487,117,,"pase",,,,,,,,
358,60,120,67,198,198,198,188,188,188,321,321,390,390,390,88,,"pase",,,,,,,,
360,58,117,61,213,213,213,204,204,204,291,291,357,357,357,97,,"pase",,,,,,,,
363,35,70,40,103,103,103,99,99,99,204,204,274,274,274,45,,"pase",,,,,,,,
362,34,69,36,126,126,126,122,122,122,171,171,204,204,204,56,,"pase",,,,,,,,
361,34,68,36,121,121,121,117,117,117,197,197,236,236,236,56,,"pase",,,,,,,,
364,32,64,32,116,116,116,114,114,114,154,154,186,186,186,56,,"pase",,,,,,,,
365,17,35,22,58,58,58,58,58,58,117,117,156,156,156,28,,"pase",,,,,,,,
366,12,25,14,36,36,36,36,36,36,76,76,99,99,99,15,,"pase",,,,,,,,
367,11,23,12,32,32,32,33,33,33,67,67,90,90,90,14,,"pase",,,,,,,,
368,8,16,6,22,22,22,22,22,22,46,46,60,60,60,8,,"pase",,,,,,,,
369,44,88,44,107,107,107,107,107,107,166,166,180,180,180,53,,"pase",,,,,,,,
370,5,10,4,12,12,12,12,12,12,19,19,19,19,19,5,,"pase",,,,,,,,
371,55,111,54,134,134,134,132,132,132,205,205,230,230,230,67,,"pase",,,,,,,,
372,138,276,140,348,348,348,337,337,337,507,507,563,563,563,169,,"pase",,,,,,,,
373,102,206,103,257,257,257,253,253,253,393,393,431,431,431,128,,"pase",,,,,,,,
374,6,13,6,10,10,10,14,14,14,37,37,41,41,41,6,,"pase",,,,,,,,
375,51,103,52,151,151,151,151,151,151,253,253,334,334,334,76,,"pase",,,,,,,,
376,39,78,39,117,117,117,117,117,117,189,189,254,254,254,58,,"pase",,,,,,,,
377,19,38,19,48,48,48,48,48,48,98,98,123,123,123,25,,"pase",,,,,,,,
378,90,181,92,268,268,268,268,268,268,442,442,587,587,587,136,,"pase",,,,,,,,
379,0,0,0,361,446,545,361,446,545,612,742,839,926,967,,,"pase",,,,,,,,
380,96,193,97,247,247,247,239,239,239,356,356,390,390,390,122,,"pase",,,,,,,,
381,23,47,25,58,58,58,54,54,54,72,72,77,77,77,28,,"pase",,,,,,,,
382,144,288,142,316,316,316,319,319,319,514,514,579,579,579,160,,"pase",,,,,,,,
383,85,170,88,235,235,235,230,230,230,352,352,387,387,387,113,,"pase",,,,,,,,
384,46,92,44,122,122,122,117,117,117,175,175,198,198,198,58,,"pase",,,,,,,,
385,39,78,39,116,116,116,112,112,112,177,177,189,189,189,57,,"pase",,,,,,,,
386,47,94,46,112,112,112,112,112,112,175,175,191,191,191,57,,"pase",,,,,,,,
387,45,91,53,213,213,213,213,213,213,320,320,426,426,426,107,,"pase",,,,,,,,
1051,85,171,85,336,336,336,336,336,336,425,425,567,567,567,171,,"pase",,,,,,,,
1052,56,113,56,222,222,222,222,222,222,281,281,375,375,375,113,,"pase",,,,,,,,
1437,33,67,33,131,131,131,131,131,131,166,166,222,222,222,67,,"pase",,,,,,,,
1050,112,223,111,438,438,438,438,438,438,555,555,740,740,740,223,,"pase",,,,,,,,
1056,112,223,111,438,438,438,438,438,438,555,555,740,740,740,223,,"pase",,,,,,,,
389,19,38,19,75,75,75,75,75,145,145,200,200,200,200,38,,"pase",,,,,,,,
391,74,150,75,181,181,181,181,181,181,342,342,472,472,472,92,,"pase",,,,,,,,
394,19,38,19,50,50,50,50,50,50,85,85,120,120,120,25,,"pase",,,,,,,,
395,67,135,68,215,215,215,215,215,215,380,380,540,540,540,108,,"pase",,,,,,,,
396,35,70,35,105,105,105,105,105,105,185,185,235,235,235,53,,"pase",,,,,,,,
397,97,195,98,300,300,300,300,300,300,520,520,700,700,700,150,,"pase",,,,,,,,
398,46,92,46,120,120,120,120,120,120,185,185,255,255,255,60,,"pase",,,,,,,,
399,197,395,198,650,650,650,650,650,650,1095,1095,1500,1500,1500,325,,"pase",,,,,,,,
400,99,198,99,325,325,325,325,325,325,548,548,750,750,750,163,,"pase",,,,,,,,
401,115,230,115,365,365,365,365,365,365,555,555,680,680,680,183,,"pase",,,,,,,,
402,58,115,58,183,183,183,183,183,183,278,278,340,340,340,92,,"pase",,,,,,,,
403,33,67,32,108,108,108,115,115,115,130,130,165,165,165,57,,"pase",,,,,,,,
404,28,57,27,94,94,94,101,101,101,109,109,140,140,140,50,,"pase",,,,,,,,
405,13,26,13,38,38,38,42,42,42,49,49,61,61,61,21,,"pase",,,,,,,,
406,89,180,90,310,310,310,327,327,327,365,365,476,476,476,164,,"pase",,,,,,,,
407,102,205,104,335,335,335,348,348,348,395,395,495,495,495,174,,"pase",,,,,,,,
408,102,205,104,335,335,335,348,348,348,395,395,495,495,495,174,,"pase",,,,,,,,
409,72,145,74,250,250,250,260,260,260,270,270,365,365,365,130,,"pase",,,,,,,,
410,30,60,30,85,85,85,88,88,88,125,125,130,130,130,44,,"pase",,,,,,,,
411,23,47,24,78,78,78,82,82,82,92,92,119,119,119,41,,"pase",,,,,,,,
412,12,24,12,44,44,44,44,44,93,93,135,135,135,135,22,,"pase",,,,,,,,
413,12,24,12,44,44,44,44,44,93,93,135,135,135,135,22,,"pase",,,,,,,,
414,98,197,98,379,379,379,375,375,375,564,564,648,648,648,189,,"pase",,,,,,,,
415,53,106,53,232,232,232,232,232,232,349,349,401,401,401,116,,"pase",,,,,,,,
416,50,100,51,163,163,163,160,160,160,239,239,275,275,275,80,,"pase",,,,,,,,
417,50,100,51,163,163,163,160,160,160,239,239,275,275,275,80,,"pase",,,,,,,,
418,50,100,51,163,163,163,160,160,160,239,239,275,275,275,80,,"pase",,,,,,,,
419,20,42,22,88,88,88,89,89,89,130,130,157,157,157,45,,"pase",,,,,,,,
420,50,100,51,164,164,164,160,160,160,239,239,287,287,287,80,,"pase",,,,,,,,
421,16,32,16,53,53,53,53,53,53,81,81,107,107,107,27,,"pase",,,,,,,,
423,68,136,68,298,298,298,298,298,298,448,448,515,515,515,149,,"pase",,,,,,,,
424,34,69,34,152,152,152,152,152,152,228,228,262,262,262,76,,"pase",,,,,,,,
422,33,67,33,147,147,147,147,147,147,220,220,253,253,253,73,,"pase",,,,,,,,
425,92,184,93,364,364,364,364,364,536,536,734,734,734,734,182,,"pase",,,,,,,,
426,69,138,69,274,274,274,274,274,398,398,535,535,535,535,137,,"pase",,,,,,,,
427,23,46,24,91,91,91,91,91,138,138,199,199,199,199,45,,"pase",,,,,,,,
428,175,350,176,692,692,692,692,692,1018,1018,1395,1395,1395,1395,346,,"pase",,,,,,,,
429,55,111,56,219,219,219,219,219,323,323,441,441,441,441,110,,"pase",,,,,,,,
430,37,74,38,147,147,147,147,147,215,215,295,295,295,295,73,,"pase",,,,,,,,
431,72,144,72,247,247,247,247,322,322,472,472,628,628,628,124,,"pase",,,,,,,,
432,83,166,83,284,284,284,284,370,370,542,542,722,722,722,142,,"pase",,,,,,,,
433,85,169,85,264,264,264,264,359,359,511,511,651,651,651,133,,"pase",,,,,,,,
434,52,103,52,161,161,161,161,222,222,317,317,374,374,374,81,,"pase",,,,,,,,
435,33,66,33,103,103,103,103,137,137,194,194,277,277,277,52,,"pase",,,,,,,,
436,112,224,112,402,402,402,402,515,515,756,756,983,983,983,201,,"pase",,,,,,,,
437,82,164,82,294,294,294,294,378,378,551,551,721,721,721,147,,"pase",,,,,,,,
438,30,60,30,108,108,108,108,137,137,205,205,262,262,262,54,,"pase",,,,,,,,
439,60,120,60,206,206,206,206,267,267,392,392,522,522,522,103,,"pase",,,,,,,,
440,34,69,34,118,118,118,118,153,153,224,224,299,299,299,59,,"pase",,,,,,,,
441,26,51,26,88,88,88,88,114,114,168,168,223,223,223,44,,"pase",,,,,,,,
442,43,87,44,153,153,153,132,132,132,194,194,221,221,221,66,,"pase",,,,,,,,
443,77,154,78,256,256,256,224,224,224,309,309,350,350,350,112,,"pase",,,,,,,,
444,71,141,205,205,205,178,178,178,302,302,347,347,347,89,83,,"pase",,,,,,,,
445,81,161,218,218,218,191,191,191,309,309,337,337,337,96,89,,"pase",,,,,,,,
446,19,40,20,69,69,69,69,69,69,113,113,138,138,138,35,,"pase",,,,,,,,
447,19,39,19,69,69,69,69,69,69,113,113,136,136,136,35,,"pase",,,,,,,,
448,34,70,34,127,127,127,137,137,137,243,243,252,252,252,68,,"pase",,,,,,,,
449,23,47,23,87,87,87,94,94,94,166,166,171,171,171,47,,"pase",,,,,,,,
450,11,23,11,40,40,40,43,43,43,77,77,81,81,81,21,,"pase",,,,,,,,
451,27,55,27,98,98,98,108,108,108,202,202,211,211,211,53,,"pase",,,,,,,,
452,14,29,14,55,55,55,61,61,61,118,118,122,122,122,30,,"pase",,,,,,,,
453,13,26,13,43,43,43,47,47,47,84,84,89,89,89,23,,"pase",,,,,,,,
454,65,131,65,247,247,247,269,269,269,488,488,508,508,508,134,,"pase",,,,,,,,
455,45,90,45,149,149,149,163,163,163,295,295,307,307,307,81,,"pase",,,,,,,,
456,20,41,20,98,98,98,106,106,106,193,193,201,201,201,53,,"pase",,,,,,,,
459,24,47,24,72,72,72,,,,,,,,,,,"pase",,,,,,,,
460,37,73,37,122,122,122,165,165,165,256,256,318,318,318,83,,"pase",,,,,,,,
461,27,54,27,81,81,81,148,148,148,201,201,253,253,253,74,,"pase",,,,,,,,
462,17,35,17,58,58,58,58,58,58,110,110,161,161,161,35,,"pase",,,,,,,,
463,103,202,103,388,388,388,215,215,215,525,525,1262,1262,1262,185,,"pase",,,,,,,,
464,63,121,62,243,243,243,137,137,137,320,320,764,764,764,118,,"pase",,,,,,,,
465,39,75,39,159,159,159,92,92,92,209,209,493,493,493,78,,"pase",,,,,,,,
466,32,60,32,116,116,116,65,65,65,154,154,362,362,362,54,,"pase",,,,,,,,
467,23,41,23,69,69,69,41,41,41,98,98,233,233,233,36,,"pase",,,,,,,,
468,81,159,82,306,306,306,199,199,199,489,489,889,889,889,132,,"pase",,,,,,,,
469,52,99,52,187,187,187,122,122,122,302,302,533,533,533,82,,"pase",,,,,,,,
470,37,69,37,122,122,122,82,82,82,193,193,353,353,353,61,,"pase",,,,,,,,
473,39,75,75,145,145,145,145,145,145,280,280,349,418,482,75,,"pase",,,,,,,,
474,40,76,76,147,147,147,147,147,147,283,283,355,424,492,76,,"pase",,,,,,,,
475,31,54,54,108,108,108,108,108,108,214,214,262,313,366,54,,"pase",,,,,,,,
476,7,14,7,19,19,19,19,19,26,26,34,34,34,34,10,,"pase",,,,,,,,
478,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"Pase-capufe",,,,5,,,,
479,152,304,152,405,405,405,403,403,403,550,550,630,630,630,202,,"pase",,,,,,,,
483,65,130,65,171,171,171,171,171,171,231,231,263,263,263,130,,"pase",,,,,,,,
486,157,316,158,402,402,402,391,391,391,585,585,649,649,649,196,,"pase",,,,,,,,
487,70,141,71,183,183,183,180,180,180,275,275,287,287,287,91,,"pase",,,,,,,,
488,91,182,92,232,232,232,228,228,228,349,349,370,370,370,114,,"pase",,,,,,,,
489,66,132,66,170,170,170,164,164,164,234,234,280,280,280,82,,"pase",,,,,,,,
490,115,231,115,300,300,300,291,291,291,454,454,485,485,485,146,,"pase",,,,,,,,
491,42,85,43,109,109,109,106,106,106,132,132,165,165,165,53,,"pase",,,,,,,,
492,87,175,87,222,222,222,213,213,213,311,311,362,362,362,107,,"pase",,,,,,,,
496,25,51,26,69,69,69,69,69,69,103,103,106,106,106,35,,"pase",,,,,,,,
497,14,29,15,37,37,37,37,37,37,59,59,63,63,63,18,,"pase",,,,,,,,
500,20,42,20,88,88,88,86,86,86,178,178,285,285,285,43,,"pase",,,,,,,,
501,20,42,22,88,88,88,86,86,86,178,178,285,285,285,43,,"pase",,,,,,,,
502,45,92,46,167,167,167,167,167,167,244,244,319,319,319,84,,"pase",,,,,,,,
503,20,42,22,85,85,85,81,81,81,124,124,158,158,158,41,,"pase",,,,,,,,
1367,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"Pase-capufe",,,,5,,,,
505,15,30,15,65,65,65,65,65,130,130,216,216,216,216,33,,"Pase-capufe",,,,5,,,,
506,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"Pase-capufe",,,,5,,,,
507,8,16,8,31,31,31,31,31,49,49,70,70,70,70,16,,"pase",,,,,,,,
508,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"Pase-capufe",,,,5,,,,
509,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"Pase-capufe",,,,5,,,,
510,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"Pase-capufe",,,,5,,,,
512,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"Pase-capufe",,,,5,,,,
513,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"Pase-capufe",,,,5,,,,
515,52,105,51,182,182,182,182,182,182,263,263,309,309,309,105,,"pase",,,,,,,,
516,16,32,15,53,53,53,53,53,53,80,80,88,88,88,32,,"pase",,,,,,,,
518,46,94,47,170,170,170,170,170,302,302,435,435,435,435,85,,"pase",,,,,,,,
517,22,43,22,91,91,91,92,92,152,152,215,215,215,215,46,,"pase",,,,,,,,
520,22,43,22,91,91,91,91,91,111,111,126,126,126,126,45,,"pase",,,,,,,,
521,22,43,22,91,91,91,91,91,111,111,126,126,126,126,45,,"pase",,,,,,,,
522,19,39,19,78,78,78,78,78,94,94,110,110,110,110,39,,"pase",,,,,,,,
523,24,47,24,95,95,95,91,91,114,114,132,132,132,132,45,,"pase",,,,,,,,
524,285,570,291,1055,1055,1055,1055,1055,1055,1620,1620,2425,2425,2425,531,,"pase",,,,,,,,
525,232,465,238,885,885,885,885,885,885,1355,1355,2055,2055,2055,445,,"pase",,,,,,,,
526,210,420,215,820,820,820,820,820,820,1245,1245,1910,1910,1910,412,,"pase",,,,,,,,
527,192,385,197,735,735,735,735,735,735,1125,1125,1735,1735,1735,369,,"pase",,,,,,,,
528,175,350,179,685,685,685,685,685,685,1040,1040,1600,1600,1600,344,,"pase",,,,,,,,
529,147,295,151,575,575,575,575,575,575,875,875,1360,1360,1360,289,,"pase",,,,,,,,
530,120,240,123,480,480,480,480,480,480,745,745,1155,1155,1155,241,,"pase",,,,,,,,
531,112,225,115,430,430,430,430,430,430,675,675,1040,1040,1040,216,,"pase",,,,,,,,
532,105,210,107,375,375,375,375,375,375,600,600,915,915,915,188,,"pase",,,,,,,,
533,97,195,99,355,355,355,355,355,355,535,535,840,840,840,178,,"pase",,,,,,,,
534,82,165,84,300,300,300,300,300,300,465,465,735,735,735,150,,"pase",,,,,,,,
535,60,120,61,210,210,210,210,210,210,330,330,535,535,535,105,,"pase",,,,,,,,
536,52,105,53,180,180,180,180,180,180,260,260,440,440,440,90,,"pase",,,,,,,,
537,15,30,15,50,50,50,50,50,50,85,85,145,145,145,25,,"pase",,,,,,,,
538,270,540,276,1005,1005,1005,1005,1005,1005,1535,1535,2280,2280,2280,506,,"pase",,,,,,,,
539,217,435,223,835,835,835,835,835,835,1270,1270,1910,1910,1910,420,,"pase",,,,,,,,
540,195,390,200,770,770,770,770,770,770,1160,1160,1765,1765,1765,387,,"pase",,,,,,,,
541,177,355,182,685,685,685,685,685,685,1040,1040,1590,1590,1590,344,,"pase",,,,,,,,
542,160,320,164,635,635,635,635,635,635,955,955,1455,1455,1455,319,,"pase",,,,,,,,
543,132,265,136,525,525,525,525,525,525,790,790,1215,1215,1215,264,,"pase",,,,,,,,
544,105,210,108,430,430,430,430,430,430,660,660,1010,1010,1010,216,,"pase",,,,,,,,
545,97,195,100,380,380,380,380,380,380,590,590,895,895,895,191,,"pase",,,,,,,,
546,90,180,92,325,325,325,325,325,325,515,515,770,770,770,163,,"pase",,,,,,,,
547,82,165,84,305,305,305,305,305,305,450,450,695,695,695,153,,"pase",,,,,,,,
548,67,135,69,250,250,250,250,250,250,380,380,590,590,590,125,,"pase",,,,,,,,
549,45,90,46,160,160,160,160,160,160,245,245,390,390,390,80,,"pase",,,,,,,,
550,37,75,38,130,130,130,130,130,130,175,175,295,295,295,65,,"pase",,,,,,,,
551,15,30,15,50,50,50,50,50,50,85,85,145,145,145,25,,"pase",,,,,,,,
552,232,465,238,875,875,875,875,875,875,1360,1360,1985,1985,1985,441,,"pase",,,,,,,,
553,180,360,185,705,705,705,705,705,705,1095,1095,1615,1615,1615,355,,"pase",,,,,,,,
554,157,315,162,640,640,640,640,640,640,985,985,1470,1470,1470,322,,"pase",,,,,,,,
555,140,280,144,555,555,555,555,555,555,865,865,1295,1295,1295,279,,"pase",,,,,,,,
556,122,245,126,505,505,505,505,505,505,780,780,1160,1160,1160,254,,"pase",,,,,,,,
557,95,190,98,395,395,395,395,395,395,615,615,920,920,920,199,,"pase",,,,,,,,
558,67,135,70,300,300,300,300,300,300,485,485,715,715,715,151,,"pase",,,,,,,,
559,60,120,62,250,250,250,250,250,250,415,415,600,600,600,126,,"pase",,,,,,,,
560,52,105,54,195,195,195,195,195,195,340,340,475,475,475,98,,"pase",,,,,,,,
561,52,105,53,180,180,180,180,180,180,260,260,440,440,440,90,,"pase",,,,,,,,
1443,52,105,53,180,180,180,180,180,180,260,260,440,440,440,90,,"pase",,,,,,,,
562,45,90,46,175,175,175,175,175,175,275,275,400,400,400,88,,"pase",,,,,,,,
563,37,75,38,130,130,130,130,130,130,175,175,295,295,295,65,,"pase",,,,,,,,
564,30,60,31,120,120,120,120,120,120,205,205,295,295,295,60,,"pase",,,,,,,,
565,7,15,8,30,30,30,30,30,30,70,70,95,95,95,15,,"pase",,,,,,,,
566,232,465,238,875,875,875,875,875,875,1360,1360,1985,1985,1985,441,,"pase",,,,,,,,
567,52,105,53,180,180,180,180,180,180,260,260,440,440,440,90,,"pase",,,,,,,,
568,37,75,38,130,130,130,130,130,130,175,175,295,295,295,65,,"pase",,,,,,,,
569,225,450,230,845,845,845,845,845,845,1290,1290,1890,1890,1890,426,,"pase",,,,,,,,
570,172,345,177,675,675,675,675,675,675,1025,1025,1520,1520,1520,340,,"pase",,,,,,,,
571,150,300,154,610,610,610,610,610,610,915,915,1375,1375,1375,307,,"pase",,,,,,,,
572,132,265,136,525,525,525,525,525,525,795,795,1200,1200,1200,264,,"pase",,,,,,,,
573,115,230,118,475,475,475,475,475,475,710,710,1065,1065,1065,239,,"pase",,,,,,,,
574,87,175,90,365,365,365,365,365,365,545,545,825,825,825,184,,"pase",,,,,,,,
575,60,120,62,270,270,270,270,270,270,415,415,620,620,620,136,,"pase",,,,,,,,
576,60,120,61,210,210,210,210,210,210,330,330,535,535,535,105,,"pase",,,,,,,,
577,52,105,54,220,220,220,220,220,220,345,345,505,505,505,111,,"pase",,,,,,,,
578,45,90,46,160,160,160,160,160,160,245,245,390,390,390,80,,"pase",,,,,,,,
579,45,90,46,165,165,165,165,165,165,270,270,380,380,380,83,,"pase",,,,,,,,
580,37,75,38,145,145,145,145,145,145,205,205,305,305,305,73,,"pase",,,,,,,,
581,22,45,23,90,90,90,90,90,90,135,135,200,200,200,45,,"pase",,,,,,,,
582,7,15,8,30,30,30,30,30,30,70,70,95,95,95,15,,"pase",,,,,,,,
583,7,15,8,30,30,30,30,30,30,70,70,95,95,95,15,,"pase",,,,,,,,
584,202,405,207,755,755,755,755,755,755,1155,1155,1690,1690,1690,381,,"pase",,,,,,,,
585,150,300,154,585,585,585,585,585,585,890,890,1320,1320,1320,295,,"pase",,,,,,,,
586,127,255,131,520,520,520,520,520,520,780,780,1175,1175,1175,262,,"pase",,,,,,,,
587,110,220,113,435,435,435,435,435,435,660,660,1000,1000,1000,219,,"pase",,,,,,,,
588,92,185,95,385,385,385,385,385,385,575,575,865,865,865,194,,"pase",,,,,,,,
589,82,165,84,300,300,300,300,300,300,465,465,735,735,735,150,,"pase",,,,,,,,
590,67,135,69,250,250,250,250,250,250,380,380,590,590,590,125,,"pase",,,,,,,,
591,65,130,67,275,275,275,275,275,275,410,410,625,625,625,139,,"pase",,,,,,,,
592,37,75,39,180,180,180,180,180,180,280,280,420,420,420,91,,"pase",,,,,,,,
593,30,60,31,130,130,130,130,130,130,210,210,305,305,305,66,,"pase",,,,,,,,
594,30,60,31,120,120,120,120,120,120,205,205,295,295,295,60,,"pase",,,,,,,,
595,30,60,31,120,120,120,120,120,120,205,205,295,295,295,60,,"pase",,,,,,,,
596,22,45,23,75,75,75,75,75,75,135,135,180,180,180,38,,"pase",,,,,,,,
597,22,45,23,90,90,90,90,90,90,135,135,200,200,200,45,,"pase",,,,,,,,
598,15,30,15,55,55,55,55,55,55,70,70,105,105,105,28,,"pase",,,,,,,,
599,187,375,192,700,700,700,700,700,700,1085,1085,1585,1585,1585,353,,"pase",,,,,,,,
600,135,270,139,530,530,530,530,530,530,820,820,1215,1215,1215,267,,"pase",,,,,,,,
601,112,225,116,465,465,465,465,465,465,710,710,1070,1070,1070,234,,"pase",,,,,,,,
602,97,195,99,355,355,355,355,355,355,535,535,840,840,840,178,,"pase",,,,,,,,
603,95,190,98,380,380,380,380,380,380,590,590,895,895,895,191,,"pase",,,,,,,,
604,82,165,84,305,305,305,305,305,305,450,450,695,695,695,153,,"pase",,,,,,,,
605,77,155,80,330,330,330,330,330,330,505,505,760,760,760,166,,"pase",,,,,,,,
606,50,100,52,220,220,220,220,220,220,340,340,520,520,520,111,,"pase",,,,,,,,
607,45,90,46,175,175,175,175,175,175,275,275,400,400,400,88,,"pase",,,,,,,,
608,45,90,46,175,175,175,175,175,175,275,275,400,400,400,88,,"pase",,,,,,,,
609,37,75,38,145,145,145,145,145,145,205,205,305,305,305,73,,"pase",,,,,,,,
610,22,45,24,125,125,125,125,125,125,210,210,315,315,315,63,,"pase",,,,,,,,
611,15,30,16,75,75,75,75,75,75,140,140,200,200,200,38,,"pase",,,,,,,,
612,15,30,15,55,55,55,55,55,55,70,70,105,105,105,28,,"pase",,,,,,,,
613,7,15,8,20,20,20,20,20,20,65,65,75,75,75,10,,"pase",,,,,,,,
614,180,360,184,680,680,680,680,680,680,1020,1020,1510,1510,1510,343,,"pase",,,,,,,,
615,127,255,131,510,510,510,510,510,510,755,755,1140,1140,1140,257,,"pase",,,,,,,,
616,105,210,107,375,375,375,375,375,375,600,600,915,915,915,188,,"pase",,,,,,,,
617,105,210,108,445,445,445,445,445,445,645,645,995,995,995,224,,"pase",,,,,,,,
618,90,180,92,325,325,325,325,325,325,515,515,770,770,770,163,,"pase",,,,,,,,
619,87,175,90,360,360,360,360,360,360,525,525,820,820,820,181,,"pase",,,,,,,,
620,70,140,72,310,310,310,310,310,310,440,440,685,685,685,156,,"pase",,,,,,,,
621,52,105,54,195,195,195,195,195,195,340,340,475,475,475,98,,"pase",,,,,,,,
622,52,105,54,195,195,195,195,195,195,340,340,475,475,475,98,,"pase",,,,,,,,
623,45,90,46,165,165,165,165,165,165,270,270,380,380,380,83,,"pase",,,,,,,,
624,42,85,44,200,200,200,200,200,200,275,275,445,445,445,101,,"pase",,,,,,,,
625,22,45,23,75,75,75,75,75,75,135,135,180,180,180,38,,"pase",,,,,,,,
626,15,30,16,105,105,105,105,105,105,145,145,240,240,240,53,,"pase",,,,,,,,
627,7,15,8,55,55,55,55,55,55,75,75,125,125,125,28,,"pase",,,,,,,,
628,7,15,8,20,20,20,20,20,20,65,65,75,75,75,10,,"pase",,,,,,,,
629,165,330,168,575,575,575,575,575,575,875,875,1270,1270,1270,290,,"pase",,,,,,,,
630,120,240,123,480,480,480,480,480,480,745,745,1155,1155,1155,241,,"pase",,,,,,,,
631,112,225,115,405,405,405,405,405,405,610,610,900,900,900,204,,"pase",,,,,,,,
632,105,210,108,430,430,430,430,430,430,660,660,1010,1010,1010,216,,"pase",,,,,,,,
633,90,180,92,340,340,340,340,340,340,500,500,755,755,755,171,,"pase",,,,,,,,
634,72,145,74,255,255,255,255,255,255,380,380,580,580,580,128,,"pase",,,,,,,,
635,67,135,70,300,300,300,300,300,300,485,485,715,715,715,151,,"pase",,,,,,,,
636,67,135,70,300,300,300,300,300,300,485,485,715,715,715,151,,"pase",,,,,,,,
637,60,120,62,270,270,270,270,270,270,415,415,620,620,620,136,,"pase",,,,,,,,
638,55,110,56,205,205,205,205,205,205,295,295,445,445,445,103,,"pase",,,,,,,,
639,37,75,39,180,180,180,180,180,180,280,280,420,420,420,91,,"pase",,,,,,,,
640,27,55,28,95,95,95,95,95,95,130,130,205,205,205,48,,"pase",,,,,,,,
641,22,45,24,125,125,125,125,125,125,210,210,315,315,315,63,,"pase",,,,,,,,
642,15,30,16,105,105,105,105,105,105,145,145,240,240,240,53,,"pase",,,,,,,,
643,7,15,8,50,50,50,50,50,50,70,70,115,115,115,25,,"pase",,,,,,,,
644,147,295,151,575,575,575,575,575,575,875,875,1360,1360,1360,289,,"pase",,,,,,,,
645,137,275,140,480,480,480,480,480,480,745,745,1065,1065,1065,242,,"pase",,,,,,,,
646,132,265,136,525,525,525,525,525,525,790,790,1215,1215,1215,264,,"pase",,,,,,,,
647,95,190,98,395,395,395,395,395,395,615,615,920,920,920,199,,"pase",,,,,,,,
648,95,190,98,395,395,395,395,395,395,615,615,920,920,920,199,,"pase",,,,,,,,
649,87,175,90,365,365,365,365,365,365,545,545,825,825,825,184,,"pase",,,,,,,,
650,85,170,87,310,310,310,310,310,310,480,480,695,695,695,156,,"pase",,,,,,,,
651,65,130,67,275,275,275,275,275,275,410,410,625,625,625,139,,"pase",,,,,,,,
652,62,125,64,245,245,245,245,245,245,370,370,550,550,550,123,,"pase",,,,,,,,
653,50,100,52,220,220,220,220,220,220,340,340,520,520,520,111,,"pase",,,,,,,,
654,45,90,46,160,160,160,160,160,160,250,250,375,375,375,80,,"pase",,,,,,,,
655,42,85,44,200,200,200,200,200,200,275,275,445,445,445,101,,"pase",,,,,,,,
657,27,55,28,95,95,95,95,95,95,130,130,205,205,205,48,,"pase",,,,,,,,
658,27,55,28,110,110,110,110,110,110,165,165,240,240,240,55,,"pase",,,,,,,,
656,27,55,28,95,95,95,95,95,95,130,130,205,205,205,48,,"pase",,,,,,,,
660,160,320,164,635,635,635,635,635,635,955,955,1455,1455,1455,319,,"pase",,,,,,,,
661,122,245,126,505,505,505,505,505,505,780,780,1160,1160,1160,254,,"pase",,,,,,,,
662,122,245,126,505,505,505,505,505,505,780,780,1160,1160,1160,254,,"pase",,,,,,,,
663,115,230,118,475,475,475,475,475,475,710,710,1065,1065,1065,239,,"pase",,,,,,,,
664,110,220,112,370,370,370,370,370,370,580,580,825,825,825,187,,"pase",,,,,,,,
